SK_ID_CURR,TARGET
101056,0.30827476535219545
101057,0.04948964303065313
101064,0.03483753876378345
101079,0.10393217271347095
101087,0.036575480664899025
101090,0.030383874193095916
101092,0.0816847322106752
101097,0.10207052719898538
101099,0.021539586049776484
101107,0.104649076322571
101118,0.07550123343848164
101125,0.08146310182114644
101126,0.026179536825767135
101128,0.024114135792711593
101136,0.09966608238484156
101140,0.21115028793358617
101149,0.12080477672500847
101160,0.07471335517819269
101169,0.2566787166172005
101181,0.03932516311531913
101186,0.02970090389372606
101190,0.10134538933920592
101193,0.08876915922916853
101194,0.10592334491871447
101198,0.15229481401360215
101200,0.03886415418298478
101204,0.03213404574843311
101211,0.051127608330629695
101213,0.08471847354822842
101223,0.04730729652776577
101225,0.09407384244672656
101237,0.08627708626344294
101243,0.06693654985101287
101244,0.1783117017849551
101258,0.04258047308828207
101259,0.21128579694318303
101268,0.09753983146313887
101269,0.024399288020500794
101271,0.13477012469191987
101279,0.05001411089159972
101281,0.08928351944713384
101287,0.043131725970202414
101292,0.038335621655555076
101294,0.039015554879724745
101296,0.07753004551465353
101297,0.03663432728160675
101299,0.05772776495485573
101301,0.03627187226774098
101305,0.0795235332623162
101308,0.11884309679171641
101318,0.02178967437290378
101327,0.20722007999752057
101329,0.0316492834832439
101332,0.04615349939578966
101337,0.06583745069234928
101343,0.028429299612239545
101345,0.020862287918133028
101346,0.0218438103332179
101353,0.021005775431745508
101354,0.0985953215284984
101355,0.18320127159623084
101356,0.027182391344443824
101362,0.06312454930514247
101363,0.36348849323850846
101365,0.02899353013736693
101366,0.09277972792768188
101367,0.12329612145052297
101368,0.019889577921872906
101374,0.16882153447943785
101380,0.025323776740894633
101383,0.033089887336105545
101398,0.02996160922671534
101399,0.2780161710474455
101401,0.2091216556589479
101412,0.06921579143713044
101426,0.05163441756984864
101427,0.4134586857287565
101428,0.14405140236757946
101429,0.16268375540555466
101434,0.05890947759095257
101440,0.06878643788439581
101448,0.07724503672231697
101449,0.05155678465497465
101465,0.03554524011909814
101467,0.034334930325437996
101472,0.10951424357625324
101478,0.10566644066114153
101497,0.04941667865025913
101504,0.11863517073822241
101547,0.02815280655910583
101548,0.09849741930777037
101555,0.13013141904972364
101570,0.02765535495357142
101572,0.07325098202479742
101578,0.04184856651866584
101580,0.19175108242762806
101588,0.1454700626150182
101602,0.03651888484990255
101610,0.17092024880911688
101614,0.05683723313077491
101616,0.03881585794600068
101643,0.09637090514913818
101644,0.04007952459591721
101649,0.10258006337017804
101650,0.08794793925299701
101665,0.01829282560189379
101667,0.0882971896831766
101669,0.04152135029228031
101674,0.0631831130409527
101675,0.03384198207377097
101678,0.07357311280039391
101682,0.08231527956247409
101686,0.05971758990502919
101697,0.16494201357577815
101700,0.3379372658244411
101711,0.04408878233525156
101714,0.04584991617300525
101715,0.29984028455584727
101728,0.0398353482105971
101732,0.04830333365105053
101757,0.12764094720334346
101758,0.041650035467096704
101759,0.10777364183493465
101762,0.022623975206201363
101764,0.04824664993751572
101780,0.39588479338247823
101784,0.021503845961892372
101789,0.020129613098129363
101816,0.0753225734426253
101819,0.03326637038586077
101827,0.018116302671437108
101863,0.1030806491921024
101867,0.055965064207584445
101870,0.02198127104015483
101873,0.2200491856898989
101878,0.1245346076904053
101879,0.029684923380279386
101880,0.02509733819420996
101887,0.05140641925630005
101897,0.03260332130541697
101901,0.09477558411674461
101903,0.2748524045416444
101920,0.025504519545683967
101921,0.04663366821006456
101922,0.049258253756916524
101961,0.12028416290397219
101962,0.0302558580271379
101971,0.05402915306995708
101976,0.2832226752152066
102002,0.10513513674371425
102005,0.036268566432819324
102007,0.2930631695335128
102017,0.025731136935275428
102019,0.23903280987142073
102029,0.021888286931492872
102051,0.1243548732993627
102052,0.016094808865405128
102054,0.025566903337296
102062,0.0847044960919779
102067,0.1423756527657516
102068,0.06704471542928392
102070,0.04989109474634496
102090,0.07246628402989325
102092,0.04768438804547408
102099,0.09303538081779636
102100,0.0352735898181187
102112,0.0642310610901646
102113,0.041095556694201715
102122,0.14860407105394322
102123,0.042432053916614455
102125,0.05112311996089993
102126,0.17272062443220385
102146,0.04366734709520192
102147,0.14019762525245985
102151,0.033851645433454
102158,0.1183069816235526
102159,0.03555462043175378
102162,0.07890581796214555
102165,0.04731721339534847
102166,0.0353650614929092
102174,0.03269096508897663
102193,0.19804732346294585
102198,0.03574274579801738
102205,0.08933281029889746
102206,0.025595930140743774
102218,0.03738712589510147
102221,0.03463002200618594
102230,0.059420781606641174
102238,0.09023488759788582
102248,0.05522654420708939
102252,0.2090425162474654
102259,0.05860981532331146
102262,0.1322576502975505
102273,0.0570994321408543
102286,0.13135266803671186
102293,0.028889032283413406
102294,0.043356795267202396
102296,0.0544334865595356
102298,0.05483742017792055
102303,0.03039188980862236
102309,0.06622192490611259
102315,0.039722877225855546
102340,0.036427312660331855
102342,0.07409680342514025
102344,0.06437158500727598
102346,0.09235298371886387
102347,0.02537383362181849
102374,0.06660581435870443
102380,0.03442848028883764
102387,0.03124830412803148
102393,0.05220548007107621
102403,0.025749063323866717
102413,0.058877939878830235
102414,0.016788717828964853
102415,0.03485707056242321
102416,0.09317783455209155
102439,0.045483885595811735
102441,0.05323831098555195
102443,0.020052191896707355
102444,0.14710872220023172
102445,0.1254339693597893
102448,0.054377173482806594
102449,0.06683489283579658
102450,0.14253031534606198
102456,0.03733262723014995
102458,0.07111206818085433
102459,0.05328258043934224
102465,0.024520222619697236
102470,0.14744982533054002
102471,0.060640094078643014
102475,0.046313180444398014
102476,0.11952681860737469
102506,0.07459827639903216
102509,0.044649773194593734
102519,0.02829121625905178
102522,0.04905073184494912
102545,0.034926043193694314
102549,0.033933898372336804
102562,0.019673450165598218
102563,0.02241545688620151
102568,0.13469581979672776
102582,0.08135007118921869
102592,0.02563642452908224
102597,0.13674618209587946
102605,0.036677347121216855
102614,0.028118273559888617
102617,0.10614616713481902
102634,0.0953145221406314
102652,0.02905022154599169
102655,0.017793014366680224
102671,0.08466734723123122
102694,0.23364555765346026
102701,0.03339619051970629
102703,0.02188012818514177
102704,0.022821034211459968
102713,0.021801190947495212
102720,0.1748646418200362
102731,0.03527118505680177
102733,0.043438412182796496
102749,0.03023519092892498
102755,0.044344778856029464
102763,0.02600605860614904
102770,0.04782502001377768
102772,0.08685543897115486
102799,0.16298308973161665
102838,0.02429762716871019
102854,0.034714591005750924
102862,0.10014285669690501
102863,0.035553897052927004
102867,0.023155708584183927
102868,0.0190910942127012
102878,0.07171247767788355
102887,0.05490506338616946
102898,0.25530449119513476
102904,0.10347443670277676
102912,0.061268412508395244
102919,0.02893723684382122
102927,0.06478083512025268
102932,0.056098737056433555
102933,0.10264319875394512
102935,0.03308257653844053
102958,0.08165225399656023
102969,0.14937497963686405
102971,0.025817130119250038
102975,0.0413309400567403
102979,0.05798046795735186
102982,0.022717404860109057
102987,0.10000415363615096
102989,0.06341068758475071
102995,0.05407376880271135
102996,0.04270505112265321
103000,0.0545396177497446
103001,0.0691661319777377
103004,0.05493786797937842
103010,0.02690041706899885
103025,0.21634863755922354
103029,0.04094818517607622
103046,0.09698343761778681
103056,0.046814987464511224
103062,0.09147100292822331
103078,0.02483178895156741
103083,0.018993560811281257
103092,0.04497050847330482
103096,0.09808442796520803
103097,0.1664130444478405
103102,0.135348229364755
103112,0.06685068526115817
103132,0.04418200821524427
103144,0.09191350012904308
103145,0.07709203762108113
103146,0.026211874750172153
103147,0.07660370376259748
103158,0.02138579710185174
103171,0.09874783640273427
103173,0.0256607822031584
103184,0.03869424307342978
103195,0.17555771301156634
103196,0.04449438079576202
103206,0.024783301467978216
103230,0.15414469709653117
103231,0.16914888735504366
103232,0.03407477734308335
103239,0.0716097109668698
103240,0.16586426124960033
103243,0.0416298497105884
103252,0.12329572613714428
103258,0.040704401344320226
103259,0.1415309001992696
103279,0.036813989955603824
103280,0.015473630103647745
103286,0.025225441689943572
103287,0.41836911938524607
103290,0.026983807396064922
103298,0.04133260377290991
103315,0.019476126693289353
103319,0.05065379203590169
103334,0.09770291506975556
103336,0.06812503077361669
103345,0.04585652064596481
103368,0.03195042198043255
103371,0.17817189685779514
103377,0.04494660303987088
103398,0.020428374935761093
103404,0.05620437035959096
103408,0.1867378127275397
103410,0.05827153665918135
103418,0.03204134883254554
103420,0.18419691591729845
103432,0.0821252284834281
103433,0.026179791010255228
103436,0.030642768824230726
103440,0.03473542868709445
103453,0.05662055842953108
103459,0.05572793187764143
103460,0.036692143149057256
103461,0.02447622099943
103462,0.054769189037234614
103473,0.13928749300461585
103474,0.021818987907894483
103475,0.21981041651060326
103478,0.15978774517379363
103480,0.09846551214884566
103484,0.026086016091661956
103494,0.12391889511508354
103513,0.06509093166357975
103515,0.07528800171771477
103516,0.18997545387238096
103525,0.09825211378160813
103541,0.24173267152209985
103544,0.02957930467091325
103562,0.28449872885188554
103570,0.35182537976813727
103572,0.24946240501123654
103574,0.034386194678828766
103575,0.05513423170358216
103591,0.09412790120566676
103594,0.044373059575283036
103609,0.0386981735769125
103613,0.05813534316146164
103614,0.02974506490726945
103615,0.04460702954331316
103624,0.05703773590977462
103625,0.17622294652781503
103628,0.29027855595859947
103629,0.02845108371793606
103647,0.03919463145164329
103648,0.06317439066291741
103651,0.04693727554687953
103658,0.02419621402629315
103668,0.06779320932506779
103669,0.03297996300126667
103676,0.05679385065726363
103682,0.06621484009479572
103683,0.04649793937960206
103689,0.025549632565800055
103725,0.05034510948275941
103733,0.13346727389146368
103744,0.02370501614997561
103762,0.09465057872702856
103771,0.2943706629796422
103773,0.0161673803976441
103783,0.05717693462127155
103784,0.06822666610540203
103808,0.022677516685671917
103812,0.0765120921972722
103813,0.1446687592270718
103814,0.06589389437948953
103818,0.17323287559040573
103824,0.03061824954175706
103828,0.021390496381300965
103830,0.2654950196923437
103840,0.02152340821095471
103842,0.08631222158796345
103847,0.17849661065069936
103848,0.05461285413242421
103851,0.024065616601542446
103854,0.1078298468465011
103857,0.19376627161845258
103861,0.018212846772230156
103862,0.10891562856163398
103865,0.058361848101630295
103870,0.01788694235907285
103876,0.03492781132621674
103891,0.3949896482125332
103908,0.06319142286015428
103914,0.08808856912797253
103918,0.07208118455883057
103940,0.029124320133012138
103963,0.12077575943237476
103966,0.09632225482821177
103971,0.22308050044709823
103980,0.14158155025883679
103984,0.07252083384972316
103985,0.048989687089013315
103998,0.24414934365144464
104019,0.025360400144484672
104026,0.05135095682439693
104035,0.07522474982305428
104044,0.06648836010762338
104045,0.04202221379432307
104047,0.22471861133656318
104051,0.03533062993252835
104058,0.05666029719006478
104063,0.02075726985242316
104066,0.12146900195239907
104087,0.023976081221687484
104089,0.04465131073498095
104095,0.039651955908996686
104098,0.10024772789461807
104104,0.031368681347061535
104110,0.29193033166733684
104120,0.11133833088244312
104122,0.02741495799937462
104131,0.02675978550349195
104132,0.07876304178688148
104135,0.03674269025826906
104136,0.029562300516623275
104149,0.0807603396921845
104150,0.04641774046602082
104156,0.27259758863829564
104165,0.09497081152712797
104175,0.03642413338071049
104179,0.08515388589728236
104184,0.1790828201473075
104206,0.03272993903087544
104216,0.3008125446560975
104230,0.14432926877103278
104257,0.03682077001954092
104272,0.04366689272962375
104273,0.09702216639166801
104278,0.03182672150074965
104294,0.11323210852798309
104295,0.04394655663563033
104297,0.03898986315362863
104298,0.05382264692695341
104308,0.06190162475379327
104318,0.026321149895108642
104319,0.08459103877106727
104320,0.11968675059668284
104327,0.14986286136984725
104334,0.051906505194229756
104344,0.045897589706100736
104350,0.03358501433528771
104351,0.15102048675082594
104354,0.056390809438130796
104369,0.14660196309782664
104376,0.14136451770653674
104381,0.037903403472408746
104384,0.05026036897155077
104391,0.03318683020188876
104394,0.0280807354039134
104398,0.22814176651384854
104402,0.01752322961808766
104408,0.06078981257948653
104409,0.026158867216427045
104410,0.3263937349111107
104412,0.06597470084284496
104417,0.12370648960778893
104424,0.0604590625559181
104426,0.04571221542313659
104435,0.062170691723305624
104445,0.028876326275872673
104458,0.02010919201443826
104460,0.04634863203093395
104466,0.033822679648520294
104472,0.11038963785885918
104473,0.09200912667615911
104479,0.019946905154292604
104480,0.024165890497923087
104482,0.11616438746046345
104499,0.025506349511750043
104501,0.019946753765603724
104502,0.03293372405150712
104506,0.1191112795147331
104510,0.018288817396005304
104512,0.08608437321977383
104520,0.20753398688275665
104528,0.06627769090876107
104529,0.02357280915846089
104541,0.05641695647956011
104578,0.03528955118325646
104584,0.07178448789792533
104588,0.09150239383524308
104602,0.1491478404016037
104610,0.021195810756442633
104611,0.2136573478417773
104618,0.09113544597277032
104620,0.05496319752539501
104622,0.0231889179014574
104624,0.04909930109596043
104625,0.14113964604152582
104634,0.07290330538082533
104639,0.07385322215109043
104646,0.0442500256366702
104647,0.03544974054439508
104652,0.03850372929208718
104670,0.12302417530617608
104677,0.03097283750467541
104685,0.11080484158934607
104691,0.04226267257339014
104696,0.0827320389106063
104699,0.019429258096942167
104712,0.1270232291975239
104714,0.036313530707571276
104717,0.06128948752355271
104718,0.02382386165423713
104740,0.05476497545313659
104741,0.0450877720075515
104743,0.014793219019867385
104744,0.03706654844930146
104747,0.07489692446374531
104767,0.0573968975229446
104772,0.3084152490120703
104776,0.2691548906991579
104779,0.024758183332752568
104814,0.028482263845206284
104815,0.030034432859589982
104830,0.09254691140158768
104831,0.14534880176348303
104833,0.09876818764089418
104839,0.029682198577923914
104840,0.033035264983539016
104860,0.09362332731452735
104861,0.04313717899457388
104866,0.07101302906426994
104870,0.04141185186151286
104877,0.06775765166521265
104878,0.021391631702954453
104879,0.03464200547889706
104880,0.0503274472547444
104899,0.05243122506844179
104906,0.04950670163271502
104907,0.10780387352165702
104913,0.11036697223591985
104916,0.06625823055929997
104921,0.05343099968994168
104930,0.04365164363385058
104931,0.28738641082006
104936,0.04196206461481826
104937,0.04011045299513843
104942,0.029256248096681516
104943,0.054260264050290954
104969,0.06498409459185055
104972,0.27424087631604466
104988,0.08051107726340737
105013,0.028780573087796135
105015,0.030209727991754608
105019,0.0499060264731724
105027,0.03719956743303081
105030,0.08400025111799188
105035,0.33824763010258174
105041,0.023855361929386223
105051,0.1228286183209438
105056,0.05296793127401391
105067,0.5038522438518873
105071,0.05923124453889582
105072,0.030839481104655397
105074,0.08851000308943442
105091,0.06196527570218598
105101,0.04688339880105317
105103,0.0389723119904741
105134,0.05106541213973983
105139,0.03352190303810783
105142,0.11211587420132318
105146,0.04683907545254052
105163,0.03520331056062048
105168,0.08713546609309378
105172,0.021612058248090902
105176,0.3813846329794109
105195,0.05202120719090693
105196,0.1743750834844713
105197,0.01986887755053206
105203,0.03574668175237065
105223,0.08798976292928151
105227,0.12561644228853924
105228,0.021466771239486777
105230,0.15016001102571538
105231,0.174440925568964
105239,0.038535864524547034
105242,0.07630102893273034
105244,0.04927372920363974
105245,0.05735066299588935
105248,0.05209147446839365
105249,0.04588945717746551
105266,0.16085198279789498
105271,0.20353322390431233
105276,0.08517713127163923
105282,0.0310346076102401
105292,0.10615706142445305
105297,0.018887702796010635
105332,0.07068096374231089
105333,0.02947879487028105
105343,0.036386100031965775
105344,0.04123596932833048
105345,0.11650137802999798
105357,0.04470801094635175
105359,0.053425883309716926
105366,0.038431939812137356
105367,0.06830331907405918
105370,0.016227639168074445
105377,0.059248713302534985
105390,0.05093052867047706
105399,0.02183717055549449
105403,0.06428041756246976
105404,0.041662403580467
105414,0.0318424474480055
105417,0.06010895091076267
105425,0.153005766498035
105452,0.0948674476426001
105454,0.09526690213097207
105456,0.06486123459682883
105470,0.04379749732693333
105471,0.031928629126666476
105483,0.12873613865272784
105493,0.09961425104247755
105508,0.10311419362721685
105514,0.04814302799360756
105515,0.01992009310327397
105528,0.2894838536882391
105529,0.029613317761149893
105531,0.07844924545901308
105532,0.07019691473523444
105558,0.021848431833482736
105574,0.027185009095091816
105578,0.01990553280145804
105584,0.2536945169445298
105595,0.08655519728031913
105617,0.11822593907545742
105618,0.040620936639190544
105621,0.03720907617066509
105625,0.0774604838922502
105629,0.05949269718234349
105630,0.021177211125726063
105634,0.03330777375437974
105635,0.024234723418479685
105641,0.06836772754236017
105647,0.12867979746932434
105648,0.06600796232675563
105655,0.03839971589196598
105657,0.02908974333266049
105672,0.09911913666225239
105678,0.14105523563464584
105682,0.07526504744073197
105691,0.048097720186876886
105692,0.03669389063784856
105706,0.07184140616954035
105712,0.045172504168924946
105720,0.06428113033194308
105734,0.02153418390068778
105735,0.03822781991038995
105736,0.17121786041947723
105737,0.022960297734761468
105738,0.15476178058241927
105740,0.16162439431472247
105744,0.04621466457993853
105747,0.06091013266326366
105749,0.1580852782466643
105754,0.044909948284890415
105758,0.047436742852913494
105760,0.07057644490087074
105767,0.14352818440191206
105784,0.17878192203420012
105791,0.0348495777737718
105802,0.16468659687281356
105807,0.18364343145746004
105809,0.036817406468085075
105816,0.05585640067586637
105817,0.03100694282001478
105824,0.11635021235227125
105832,0.07281218989680288
105856,0.02930103875550786
105865,0.028637710672718458
105899,0.19409833497399404
105906,0.027137638703956402
105916,0.07099569481897265
105923,0.08278396401863404
105937,0.08781781673304115
105965,0.0234454222134707
105966,0.05619606400435038
105968,0.07894591668810733
105973,0.028574888312478102
105976,0.14510840775748468
105978,0.062132017264881115
105979,0.037049227462229876
105991,0.11081608498001247
105998,0.12291614145124216
105999,0.04025145620440971
106000,0.21995216138893273
106001,0.05161960954225275
106010,0.08699380151947607
106011,0.028102907467187355
106013,0.17327644667636138
106015,0.0333377305862242
106026,0.026672605765579498
106032,0.041347653942772636
106035,0.3176023538501654
106040,0.06110870700895499
106041,0.16370050654986887
106044,0.021651345773803277
106053,0.1686327002359082
106054,0.02043542588774483
106065,0.21726961572545758
106081,0.050896306377333965
106083,0.05305705209586886
106087,0.031092618241887332
106090,0.1454626082863153
106101,0.022413343426067666
106102,0.035183750268137325
106109,0.055520847736480285
106116,0.08312768817135188
106150,0.015506358523183023
106155,0.16436703123949162
106166,0.023752547123886514
106176,0.12477830173078548
106189,0.029441752397470267
106199,0.10071255115277851
106205,0.10882951985564877
106206,0.07758465374884156
106211,0.04719809898858336
106214,0.0294952509289507
106216,0.05633668996215889
106217,0.047605514823212916
106225,0.06912658184898972
106249,0.04916312744337196
106256,0.1178028114168228
106258,0.04296544807457976
106261,0.03578881311644949
106262,0.11935625144410718
106264,0.02324374625002466
106271,0.04225182837224635
106276,0.0375864173315188
106277,0.08640158805018375
106286,0.10862963467357951
106293,0.03245797778528278
106295,0.05536479795252367
106296,0.040476063240708106
106297,0.15519555340818067
106298,0.04154044129427238
106311,0.027818051814332216
106314,0.07747441621987383
106320,0.0475212964743172
106334,0.05436614849742113
106346,0.13949629453359086
106347,0.02711022186002222
106349,0.047921438656897394
106354,0.046478434353663015
106360,0.03251130490555326
106373,0.11709569909848686
106377,0.09357280671041926
106386,0.15390899844442213
106387,0.04284879683000668
106391,0.019299735658746965
106401,0.2303023005218309
106411,0.09366280475998481
106413,0.29182402897961274
106426,0.08248154601925195
106427,0.09396782040901445
106428,0.11772607799861871
106434,0.05776011523177391
106438,0.05082077993734041
106440,0.050395951938825435
106441,0.02981940085299954
106452,0.09040384683437602
106453,0.11568365867979125
106454,0.038741858488544
106457,0.1061407831401547
106484,0.0328263027568915
106488,0.10263852890765605
106491,0.19347294547094168
106514,0.0864531679944997
106527,0.10947784826392111
106528,0.047246107168959245
106529,0.014621728553293727
106534,0.12639793150408188
106550,0.1539343825655307
106577,0.056895473065423544
106585,0.0704305761751435
106590,0.019681726564068018
106607,0.05561906789446942
106610,0.08029220635569809
106611,0.06442081967219712
106612,0.04939191794719627
106624,0.04897215651827179
106631,0.020619695780530665
106647,0.2672905784546287
106660,0.1714177808780797
106674,0.034762190834694694
106687,0.05022968653270834
106712,0.04517770953688934
106713,0.06267060662473237
106717,0.07475829563819196
106720,0.07421860170757326
106721,0.08496863976182564
106724,0.046873855401607774
106735,0.0898283010132581
106739,0.04793553889806479
106740,0.07113192717431356
106754,0.06018424438535793
106760,0.2842649853678318
106761,0.08362580319766635
106784,0.12171163467293525
106787,0.0702362433245512
106797,0.021883381124943792
106798,0.07963955701902997
106802,0.1803003848120775
106803,0.06645487238963328
106804,0.29093627320777715
106805,0.026319824320959674
106810,0.12869565814781245
106812,0.17791296011211968
106813,0.07519079578020244
106817,0.07152278275626482
106822,0.03595208436943233
106823,0.028520865711837335
106827,0.027223441148465623
106841,0.08953842336380488
106851,0.16249961819903463
106852,0.05320626154653255
106853,0.1866585150561132
106854,0.39029132546542805
106861,0.04950545087439523
106873,0.07395942825657821
106877,0.04222410541379999
106878,0.025761319765252155
106881,0.05489533349877227
106900,0.02080427039907333
106906,0.034730282829696
106907,0.11474847592525797
106914,0.15534598819934248
106916,0.05711704439531855
106924,0.02612352771217824
106931,0.035284818535065335
106936,0.08812477187436195
106937,0.14314072955115947
106938,0.03456015433719105
106939,0.06781770524028469
106943,0.07314857555707246
106944,0.18329569346411437
106967,0.04445495082797208
106980,0.06417633429995714
106986,0.06369098769690276
106987,0.030906087635519646
106990,0.03446974401347749
107013,0.01898104232978457
107023,0.05949341849588383
107033,0.051550325272196496
107037,0.12584205901786216
107048,0.03264962400526767
107071,0.03106587496983964
107081,0.01844767704727945
107113,0.09332640684633378
107130,0.06517777437321307
107131,0.03297164843411136
107145,0.10981998051251236
107156,0.09162777547579433
107219,0.06189244066324375
107222,0.10622829911307877
107223,0.3167338922138453
107232,0.13858495137103996
107245,0.07702284151003133
107246,0.03414227812437076
107247,0.08719455752365599
107256,0.016756791179248994
107259,0.02009288518089697
107260,0.024923054686897005
107279,0.15981569555032776
107280,0.06549348896745089
107281,0.03344132980321648
107285,0.03323228641092379
107329,0.029390934606360043
107337,0.12817718267814504
107349,0.05771502906368629
107350,0.028637857992693777
107351,0.02701298790591321
107359,0.14706861539661062
107391,0.15849276755451047
107394,0.039761426045403905
107395,0.027820693809418262
107406,0.04130723430588611
107416,0.09316598313884746
107417,0.04547182916507586
107418,0.06792465422644953
107419,0.040653514017914276
107444,0.019730865137165897
107445,0.048313901419118066
107446,0.12388046846157257
107460,0.13773975597229962
107470,0.04326289799108028
107475,0.07964231582930624
107520,0.02522121489942965
107526,0.0774801132501456
107527,0.020483446023170204
107530,0.015475256230256074
107532,0.11679986230364245
107534,0.08519601952526783
107535,0.09999449638649634
107554,0.237865120315273
107556,0.031101709746458213
107559,0.1213691234254376
107561,0.022203144715677442
107564,0.10044845896673071
107566,0.026182096927037456
107571,0.04816674450948443
107590,0.17251357983403978
107602,0.1049593834227472
107625,0.05416271176472108
107626,0.39030322861990324
107635,0.021565972683081625
107636,0.06377187506379757
107645,0.05328724272460035
107652,0.21575571710316271
107655,0.03657289646591254
107668,0.043916760224978806
107670,0.05201305003410648
107677,0.015951943652079158
107680,0.11482411354172939
107683,0.18468411300742174
107684,0.022241339878125883
107691,0.0768884421442956
107692,0.05550253099958866
107703,0.03291039153420025
107709,0.020522560672826113
107710,0.12243049776541386
107721,0.193066563934769
107725,0.11010791617307976
107727,0.04876456262155602
107739,0.022822998896646393
107740,0.07817371039482475
107741,0.06857268916685971
107747,0.029779209868322488
107765,0.3103469382988863
107768,0.023886920298913518
107775,0.10566288581911851
107782,0.30722514424017183
107790,0.04817558545075419
107801,0.045096258027124726
107807,0.02709010892292916
107811,0.046716906551134155
107817,0.07293860146204964
107826,0.0347677013693601
107838,0.10495008561554706
107839,0.05995477963002669
107843,0.08099995160698846
107847,0.13916478830720816
107849,0.14534865950919512
107850,0.11645087518268657
107867,0.08400055881610917
107871,0.08426857605242306
107908,0.0321074736537338
107913,0.07310331834783548
107927,0.028416910790477513
107931,0.0764244319768663
107955,0.030016180309392564
107962,0.0933713712096108
107977,0.05584209576757222
107978,0.08283750134691834
107993,0.03327148090845322
108010,0.11634683000374713
108016,0.058586591341256065
108018,0.3404688230688703
108027,0.19512989413791482
108045,0.1865385612875065
108069,0.1971529810539157
108082,0.030128829077184217
108089,0.07072496332827945
108092,0.026587948665214974
108106,0.026338082775150075
108112,0.08454772524096181
108120,0.10435294566592376
108122,0.23366306554571742
108135,0.04800231650952929
108170,0.024840109502237667
108171,0.08697713647046754
108177,0.020294327226286275
108180,0.07688066789071728
108183,0.030622420602591283
108184,0.030440359785044502
108185,0.07219802751235219
108192,0.10907069123154571
108195,0.15319996294332947
108196,0.10105779732511673
108218,0.03975541535226639
108219,0.15124357664545646
108243,0.13712692679780947
108249,0.021623143306701276
108251,0.027728317872461956
